258.81,23.188,0,19.684,0,0,-56.131,17.863,-22.086,49.07,-26.066,26.083,117.04,-4.3024,-20.254,-47.164,-71.165,-8.3575,37.829,54.19,37.67,42.764,-38.628,2.3464,-168.7,26.371,-14.23,49.202,72.136,106.01,-199.95,-128.39,157.75,-98.476,-71.04,109.34,126.7,57.163,11.419,-79.426,-112.12,-66.956,-116.81,259.8,22.377,34.977,19.473,51.573,-41.756,-215.27,-50.727,41.479,60.513,3.7326,-68.074,24.759,98.987,117.43,-15.368,-30.143,-104.05,60.462,24.242,-102.24,0,-49.312,0,0,0,0
218.25,83.789,0,29.288,0,0,52.508,-19.089,37.755,16.605,-27.768,-34.94,173.09,-89.259,0.84733,-26.612,-38.381,8.048,-4.0543,31.62,104.73,-44.575,11.755,3.7543,-166.92,38.818,-25.521,34.162,165.46,35.406,-284.7,22.732,72.937,-128.87,5.4273,110.02,143.38,84.436,-100.97,-46.214,-76.754,-134.9,-63.492,310.12,-113.38,108.62,2.5105,74.57,-91.215,-181.27,7.605,10.33,82.551,49.442,-77.45,-20.72,141.11,104.75,-51.964,-41.884,-46.688,-34.507,8.7274,-64.435,0,-47.476,0,0,0,0
108.56,73.766,0,74.291,0,0,59.992,-68.906,52.82,-2.2793,-4.4334,-14.964,91.623,-72.518,1.7009,12.086,25.002,-6.2035,9.491,-4.8686,145.83,-107.75,24.623,-35.718,-35.159,24.991,14.384,-21.471,237.33,-52.056,-228.75,90.494,-41.911,-60.39,75.034,72.115,139.3,77.777,-169.39,-7.1844,-10.25,-293.97,154.04,212.88,-87.284,54.575,24.815,-1.0775,-138.5,-125.35,18.88,40.716,75.693,88.585,-103.37,-67.293,135.38,71.765,11.47,-78.256,8.0635,-64.433,-19.785,-5.1369,0,-77.89,0,0,0,0
-22.055,-30.669,0,72.603,0,0,-31.095,-45.691,44.409,56.832,42.851,47.809,-39.182,-33.318,-11.213,15.883,109.76,1.1179,35.964,20.308,71.806,-115.24,6.9285,-74.75,70.363,21.032,30.854,47.344,170.49,-184.26,-60.494,99.818,-161.38,-11.377,116.61,46.168,152.65,45.854,-190.16,-9.4637,34.44,-328.2,317.82,52.384,28.594,-7.4364,35.398,-61.232,-119.94,-25.816,-12.051,47.744,57.17,134.19,-111.08,-46.677,63.518,50.559,48.221,-85.802,36.956,-87.547,-96.85,93.703,0,-98.45,0,0,0,0
-156.84,-146,0,42.281,0,0,-124.34,36.886,3.2595,118.49,60.679,18.911,-78.534,-84.08,-13.829,42.225,143.4,87.03,10.348,58.326,-27.439,-61.153,-89.921,-39.712,106.09,18.91,11.652,174.02,33.894,-216.55,52.429,50.205,-201.37,32.147,118.66,39.018,91.1,-2.1508,-147.83,-22.231,-49.754,-118.65,271.27,-16.629,117.75,-47.217,-57.141,-95.936,-81.576,26.679,-12.048,22.907,39.808,108.01,-75.456,-14.761,-11.772,81.872,35.734,-56.172,36.6,-82.984,-131.89,110.44,0,-97.234,0,0,0,0
-227.2,-185.13,0,-8.1618,0,0,-153.41,87.01,-36.993,99.551,120.09,-43.714,-18.057,-92.726,-14.946,30.165,65.965,99.853,17.479,109.94,-77.149,27.731,-156.81,-20.538,97.637,24.804,60.462,220.94,-125.17,-127.05,116.79,-67.347,-155.54,69.352,97.859,97.567,19.703,-66.241,-82.748,-36.697,-159.45,211.87,69.983,33.774,109,-8.9545,-180.94,-32.718,-31.701,-10.837,5.2536,-36.291,93.394,29.276,27.039,-36.886,-45.627,49.503,55.27,-22.386,-29.525,-30.829,-102.58,12.52,0,-77.496,0,0,0,0
-257.46,-50.911,0,-52.318,0,0,-50.076,85.963,24.229,5.2356,128.89,-91.058,-16.475,-49.142,-45.212,11.815,46.386,64.39,86.176,53.736,-67.56,36.253,-128.01,-29.784,63.5,2.3484,144.91,167.5,-232.42,-41.887,118.07,-114.48,-49.637,59.919,50.287,119.78,-24.612,-105.25,-12.11,-141.82,-193.89,410.42,-55.105,80.828,43.728,-2.0829,-272,17.521,32.048,-24.846,-15.717,-26.882,131.93,-17.049,102.25,-104.54,-13.092,-36.877,90.143,28.513,-92.731,21.606,-40.703,-59.122,0,-74.697,0,0,0,0
-179.95,54.397,0,-41.073,0,0,71.709,39.131,56.678,-11.727,17.106,-105.24,-92.622,-12.614,-42.057,27.83,19.342,32.505,139.97,-52.341,-15.061,-19.521,-77.102,-33.815,43.035,13.547,186.95,36.676,-198.91,26.082,22.437,-135.79,37.054,81.77,52.546,132.16,-47.622,-141.05,57.72,-242.1,-51.438,353.45,-34.61,62.276,39.204,-84.586,-215.17,30.243,56.993,-21.865,-16.572,57.239,101.45,-0.51221,97.69,-125.2,52.301,-84.824,59.05,16.119,-105.35,60.922,-11.394,-54.668,0,-94.958,0,0,0,0
-6.3392,148.12,0,-78.707,0,0,158.58,30.841,46.124,34.702,-118.8,-83.885,-74.146,-2.552,-3.1455,52.618,-36.546,50.027,71.651,-121.33,5.1812,-45.547,-4.5992,6.2559,-32.292,60.407,170.09,-159.94,-136.69,90.993,-96.95,-81.921,103.97,66.099,51.373,104.95,-66.607,-132.46,13.361,-272.42,140.4,167.65,90.127,0.75714,-9.6161,-177.2,-65.595,9.3812,63.068,13.41,-39.779,92.953,47,40.023,-3.2708,-68.623,61.334,-84.906,9.8455,-15.163,-96.331,77.24,-0.97916,-9.8767,0,-105.73,0,0,0,0
138.31,114.83,0,-128.64,0,0,123.49,31.456,36.063,55.988,-154.14,-49.011,-50.056,31.526,11.823,53.343,-29.349,79.132,2.4871,-100.14,-90.666,-16.555,-8.1653,81.989,-98.663,90.755,97.735,-261.52,-3.4232,114.82,-193.26,-11.014,160.11,35.394,79.941,76.506,-77.565,-28.82,-114.18,-117.13,205.9,17.685,139.14,-11.927,-129.08,-187.85,36.781,-35.305,29.905,84.459,-12.028,53.233,77.231,25.155,-63.83,22.38,-4.7737,-43.777,-50.62,-27.353,-40.008,47.203,22.66,9.8262,0,-72.059,0,0,0,0
210.18,-44.649,0,-107.71,0,0,52.217,12.773,63.208,34.483,-87.573,-41.381,-58.337,22.767,24.769,30.648,90.698,49.547,-69.733,-29.454,-133.91,-5.3216,-21.755,85.34,-46.369,89.959,-35.337,-263.69,109.27,19.972,-174.08,26.179,143.78,16.488,103.19,-0.52023,-91.878,26.114,-280.58,122.5,151.17,-6.2754,106.84,6.9686,-231.01,-80.886,61.16,-18.617,-32.446,77.609,87.458,-36.2,91.053,-51.077,-44.517,49.615,-45.792,-0.68321,-123.75,-38.675,36.352,1.3985,52.274,6.9652,0,-14.337,0,0,0,0
154.2,-138.21,0,-85.404,0,0,13.681,29.318,62.287,1.3186,-5.5252,-47.952,-46.758,0.69003,23.106,-6.1822,194.43,22.107,-72.194,-82.627,-121.16,-44.487,28.626,26.253,64.368,62.425,-151.23,-206.29,130.4,-70.693,-100.05,68.248,112.15,32.555,86.263,-85.246,0.62425,-48.888,-269.56,241.07,114.55,34.982,60.552,-15.204,-248.78,-9.1248,22.768,-10.902,-11.389,86.507,156.28,-69.843,63.733,-68.906,19.758,8.9479,-39.499,-35.424,-118.39,-29.707,81.856,-29.703,57.121,33.516,0,31.804,0,0,0,0
-47.912,-108.01,0,-26.169,0,0,-7.2138,42.9,45.393,-34.476,44.526,-86.816,-26.31,27.037,-14.505,-29.163,202.44,-17.782,-20.83,-104.03,-47.233,-91.794,61.466,-20.591,153.63,-7.3164,-215.63,-31.38,24.973,-78.816,-38.567,96.727,66.111,70.247,66.031,-164.94,62.712,-223.42,-62.011,195.87,115.16,51.682,10.79,-129.66,-93.211,-17.27,12.814,-23.921,-13.156,122.15,120.83,-35.477,-17.275,-60.142,82.584,6.6315,-25.834,-87.768,-93.041,-12.363,78.544,18.125,31.691,46.286,0,40.734,0,0,0,0
-251.58,-52.289,0,-1.1722,0,0,25.311,50.041,4.6969,-116.38,52.401,-80.158,-42.994,108.62,-36.627,-0.60208,185.85,-58.489,-41.447,-66.405,-64.854,-4.9484,4.1551,11.888,199.32,-40.083,-208.66,151.23,-90.509,-55.306,57.287,101.3,11.963,104.02,7.4817,-129.81,18.289,-297.7,114.95,75.855,112.8,95.46,-91.43,-229.84,54.441,-89.288,-6.8678,42.046,2.1591,107.83,83.654,12.619,-66.502,0.81851,84.176,-29.577,-38.48,-124.57,-62.231,60.4,53.543,36.35,7.0161,16.605,0,38.074,0,0,0,0
-285.14,9.5358,0,-42.659,0,0,118.05,-22.094,-17.566,-110.09,9.4701,4.0763,-49.132,139.12,-41.325,16.997,97.862,-46.588,-34.865,-6.7424,-64.018,74.07,-46.166,54.425,130.48,-71.246,-116.09,180.75,-125.06,-88.326,175.79,16.528,71.167,115.68,-72.468,-19.331,-129.52,-209.53,156.68,51.924,63.417,176.02,-216.81,-178.97,122.34,-72.819,-73.523,75.905,109.88,31.96,68.371,-65.092,-93.043,112.96,45.97,-34.016,-86.893,-113.7,-36.796,88.433,59.537,2.979,25.242,-20.573,0,22.553,0,0,0,0
-250.92,-23.494,0,-49.812,0,0,168.25,-12.698,-34.464,-50.243,-99.971,19.494,30.477,118.24,-3.8066,9.7534,-21.698,-47.32,-33.582,33.827,-6.1695,21.102,-5.6238,89.322,30.002,-86.399,27.954,59.406,-126.31,-103.76,213.97,-43.32,109.14,66.172,-76.035,54.663,-242.29,-35.456,134.19,101.07,29.309,182.2,-291.39,-68.72,39.093,-32.642,-63.504,6.9253,215.85,-16.269,45.383,-43.238,-52.42,115.93,-17.357,-26.555,-132.7,-40.495,49.861,68.193,63.213,-27.438,34.851,-60.821,0,0.96772,0,0,0,0
-59.546,-71.172,0,-32.591,0,0,140.88,16.042,-83.418,-46.333,-77.058,31.813,87.911,28.541,56.457,-22.208,-59.072,-69.539,-39.233,28.737,75.181,-12.993,92.361,72.69,-66.907,-108.54,117.66,-56.625,-98.927,-55.535,105.09,13.971,128.33,-46.917,18.612,-13.578,-246.37,79.236,127.62,79.458,77.758,8.2585,-159.06,-6.5966,-45.571,-28.184,28.754,0.34271,221.81,-4.5463,-76.25,12.093,55.433,42.796,-5.5354,-47.111,-132.01,3.0615,96.26,93.454,19.883,-22.849,40.542,-44.893,0,3.679,0,0,0,0
123.69,-165.36,0,40.824,0,0,41.053,0.19342,-25.691,-18.132,-13.481,-1.2182,43.626,14.117,109.62,-44.346,-89.861,-60.006,-35.06,31.406,59.358,9.8892,165.6,55.421,-127.43,-88.467,88.971,-95.447,-80.471,67.581,-47.025,109.46,88.211,-135.27,82.037,-129.83,-154.41,60.045,140.83,61.339,143.63,-234.75,3.081,-34.825,-52.736,-8.6611,38.363,4.6773,116.92,84.86,-120.83,-3.4106,155.37,-59.819,-50.917,-90.165,-90.188,43.755,63.361,177.11,-44.952,-11.888,34.314,-7.5239,0,14.267,0,0,0,0
159.9,-121.19,0,122.56,0,0,-3.4172,-26.659,39.448,-16.115,-27.018,15.62,-24.114,24.229,66.535,-22.464,-132.81,8.4931,-47.453,100.82,6.4482,32.2,175.74,25.167,-172.39,-54.27,-2.7826,-84.972,-2.1452,150.67,-70.493,163.05,-4.0631,-125.68,2.174,-143.94,-51.841,48.551,102.88,89.447,56.037,-288.6,82.683,-61.669,-116.37,89.383,96.997,6.3375,35.367,18.817,-111.14,-16.578,190.93,-64.222,-149.99,-62.55,-48.775,64.321,62,169.6,-45.652,-14.955,24.6,35.313,0,43.543,0,0,0,0
105.42,17.087,0,97.952,0,0,-18.616,-58.555,20.607,-16.787,-5.357,69.726,-78.152,58.683,26.647,35.548,-122.3,45.851,-79.057,87.153,5.5213,74.602,166.96,-30.908,-141.58,-42.832,-76.378,-88.306,120.55,87.032,-9.5539,149.82,-60.956,-37.701,-124.22,-140.32,23.314,104.22,36.539,155.04,-125.34,-165.45,30.637,-27.581,-159.59,61.559,199.06,-88.012,42.795,-53.186,-58.357,37.576,78.178,-83.274,-201.03,14.669,-30.739,36.746,111.46,81.696,-12.462,-31.749,29.922,64.74,0,44.304,0,0,0,0
18.432,49.063,0,42.67,0,0,-93.008,-90.085,-12.941,8.1149,23.097,64.927,-75.338,80.379,1.953,-18.476,-63.644,0.51454,-28.235,12.569,56.363,49.388,107.5,-104.7,-4.6178,-73.806,-116.15,-131.24,179.59,32.894,95.353,58.715,-54.322,-9.7539,-195.37,-85.769,83.261,119.01,0.47063,189.81,-253.64,22.11,-78.717,-33.197,-20.214,18.929,227.3,-111.28,-39.683,-25.958,-1.0258,146.47,-35.697,-76.491,-166.6,53.343,5.7177,53.684,100.62,3.5269,20.89,-64.852,29.22,66.071,0,37.535,0,0,0,0
-134.7,71.717,0,-5.9575,0,0,-112.27,-70.002,-38.857,-9.6792,50.789,74.955,20.171,-23.233,-3.0174,-74.907,57.369,-66.584,26.659,-65.288,83.193,33.572,-5.245,-120.34,78.697,-48.407,-121.64,-69.248,105.33,8.5411,164.35,-48.7,-0.50273,6.6354,-230.53,-45.79,153.84,76.232,74.949,41.791,-180.91,87.617,-64.924,-128.68,50.024,66.121,98.97,19.119,-128.93,9.0791,88.225,151.69,-143.64,-132,-68.391,15.052,59.807,130.94,-6.3759,4.0355,16.359,-55.741,9.2394,49.496,0,43.432,0,0,0,0
-141.05,118.01,0,-32.521,0,0,-97.421,-48.886,-61.673,19.296,58.956,19.295,108.8,-43.096,7.5688,-117.2,11.849,-102.52,34.872,-19.099,124.15,20.484,-115.53,-59.945,47.525,36.549,-160.27,81.387,-8.7307,36.689,135.12,-121.51,-13.424,42.059,-178.29,-25.848,162.32,53.729,174.78,-156.02,-14.914,-18.674,-32.973,-49.855,54.219,200.16,-58.178,62.387,-111.31,-23.388,183.87,74.914,-255.45,-146.96,85.795,-56.138,68.637,180.23,-50.826,-12.498,-4.283,-2.3923,13.436,-61.531,0,6.9193,0,0,0,0
-52.696,100.72,0,-27.704,0,0,-49.609,10.915,-57.575,49.409,74.935,9.2673,132.48,-39.811,-42.067,-74.724,-79.214,6.8589,-6.8086,51.091,138.69,26.41,-159.5,-17.687,-20.629,59.048,-132.81,133.71,-60.995,118.03,32.128,-65.356,-81.054,42.292,-101.2,12.316,96.19,114.42,93.492,-296.22,89.195,-39.713,-112.9,34.733,88.372,131.6,-52.818,21.903,-40.604,-75.685,163.26,0.10735,-293.74,-86.746,135.61,-54.754,131.89,162.59,-35.726,-58.599,-4.5467,17.984,8.1796,-123.44,0,-11.686,0,0,0,0
108.05,48.791,0,38.418,0,0,-46.886,34.832,-20.948,35.612,32.108,46.926,52.028,-24.756,-46.492,52.975,-132.87,82.376,-17.164,54.42,129.88,-11.35,-115.98,-48.839,-48.244,-20.561,37.851,73.698,-43.167,169.14,-81.482,-11.746,-58.872,-71.671,-35.461,56.641,3.3772,245.54,-63.194,-200.79,5.8408,-1.5549,-83.577,63.368,194.27,1.7508,-27.927,-33.117,-6.8299,3.5403,41.922,-89.27,-197.07,15.683,28.186,-16.006,191.89,74.336,-2.513,-79.6,11.005,33.458,-29.732,-149.33,0,-40.247,0,0,0,0
283.23,57.662,0,57.265,0,0,-22.47,-37.885,25.886,63.999,14.792,51.235,-0.43254,-34.402,-20.217,46.629,-126.08,70.466,40.568,-4.3867,123.24,-69.393,-26.994,-73.419,-43.055,-90.035,165.02,-30.707,62.67,114.08,-72.843,-71.731,-30.091,-140.64,68.152,105.34,-4.2994,280.34,-197.16,-72.146,-41.467,-117.46,13.015,74.221,174.99,-6.981,-20.098,-48.19,-8.6483,111.56,-69.375,-178.34,-73.381,91.757,-59.628,66.496,154.53,23.186,37.431,-84.813,-17.598,84.911,-46.132,-98.518,0,-55.41,0,0,0,0
307.61,17.801,0,32.725,0,0,43.541,-76.76,24.785,25.597,35.732,73.107,-44.843,-109.44,26.074,-1.2398,-41.982,2.9247,69.831,-47.098,71.609,-65.139,47.93,-33.333,-149.31,-46.604,157.16,-43.794,144.54,-20.622,-11.111,-53.722,-30.797,-153.53,118.64,76.448,85.646,143.82,-189.03,-56.465,-6.9428,-167.3,58.845,212.79,1.6291,7.9775,-20.465,-54.601,46.88,131.13,-216.91,-175.74,33.13,32.353,-114.79,179.97,86.162,-13.869,24.641,-51.627,-26.581,42.68,-62.757,-11.732,0,-51.655,0,0,0,0
